index,statement,sample_id,openai/gpt-5.4
613,i got was definitely reheated and was very bad customer service,6,1
616,the theatre for gods sake,1,0
616,the theatre for gods sake,7,0
616,the theatre for gods sake,5,0
612,fun chef,4,0
616,the theatre for gods sake,4,0
616,the theatre for gods sake,8,0
616,the theatre for gods sake,6,0
610,disrespected how this television series a unique menu was forced to this greedy corporation will get great customer service,3,0
614,scenery,1,0
608,so does this cheap little phone,2,0
615,the a glove and the mirage,2,0
613,i got was definitely reheated and was very bad customer service,8,1
618,i was delicious,3,0
617,out of salads,9,0
618,i was delicious,0,0
617,out of salads,4,0
619,final word this show,2,0
617,out of salads,3,0
617,out of salads,5,0
618,i was delicious,7,0
617,out of salads,6,0
617,out of salads,7,0
619,final word this show,6,0
617,out of salads,1,0
617,out of salads,2,0
618,i was delicious,6,0
618,i was delicious,1,0
616,the theatre for gods sake,9,0
617,out of salads,8,0
618,i was delicious,9,0
619,final word this show,5,0
619,final word this show,0,0
619,final word this show,1,0
618,i was delicious,5,0
619,final word this show,3,0
619,final word this show,7,0
619,final word this show,8,0
617,out of salads,10,0
618,i was delicious,8,0
618,i was delicious,4,0
619,final word this show,4,0
619,final word this show,9,0
620,a really nice elegant and the service huge design,0,0
615,the a glove and the mirage,3,0
620,a really nice elegant and the service huge design,3,1
609,bells whistles are mediocre,0,1
620,a really nice elegant and the service huge design,1,1
620,a really nice elegant and the service huge design,4,0
619,final word this show,10,0
620,a really nice elegant and the service huge design,6,1
620,a really nice elegant and the service huge design,10,1
620,a really nice elegant and the service huge design,9,1
621,awesome,1,1
620,a really nice elegant and the service huge design,7,1
620,a really nice elegant and the service huge design,5,1
620,a really nice elegant and the service huge design,8,0
621,awesome,2,1
622,i am very impressed with strip steak,5,1
622,i am very impressed with strip steak,0,1
621,awesome,8,1
622,i am very impressed with strip steak,3,1
622,i am very impressed with strip steak,2,1
617,out of salads,0,0
622,i am very impressed with strip steak,6,0
621,awesome,6,1
618,i was delicious,2,0
623,there and were excruciatingly slow moving,3,0
623,there and were excruciatingly slow moving,7,0
623,there and were excruciatingly slow moving,6,0
621,awesome,9,1
623,there and were excruciatingly slow moving,1,0
622,i am very impressed with strip steak,7,1
623,there and were excruciatingly slow moving,0,0
622,i am very impressed with strip steak,1,1
622,i am very impressed with strip steak,10,1
622,i am very impressed with strip steak,8,0
621,awesome,7,0
621,awesome,4,1
623,there and were excruciatingly slow moving,5,0
623,there and were excruciatingly slow moving,8,0
624,to connect any miniusb device to my pc,0,0
623,there and were excruciatingly slow moving,4,0
623,there and were excruciatingly slow moving,10,0
621,awesome,3,1
618,i was delicious,10,0
621,awesome,5,0
623,there and were excruciatingly slow moving,9,0
624,to connect any miniusb device to my pc,5,0
624,to connect any miniusb device to my pc,4,0
624,to connect any miniusb device to my pc,6,0
624,to connect any miniusb device to my pc,3,0
616,the theatre for gods sake,10,0
622,i am very impressed with strip steak,9,1
624,to connect any miniusb device to my pc,7,0
625,is a smoke break while,1,0
624,to connect any miniusb device to my pc,9,0
622,i am very impressed with strip steak,4,1
623,there and were excruciatingly slow moving,2,0
624,to connect any miniusb device to my pc,1,0
624,to connect any miniusb device to my pc,8,0
625,is a smoke break while,0,0
625,is a smoke break while,4,0
625,is a smoke break while,3,0
625,is a smoke break while,2,0
620,a really nice elegant and the service huge design,2,1
624,to connect any miniusb device to my pc,10,0
625,is a smoke break while,7,0
621,awesome,0,1
626,looking practical setup with ample storage in place,0,0
626,looking practical setup with ample storage in place,8,0
626,looking practical setup with ample storage in place,9,0
627,the bill to save it holds charge,7,0
626,looking practical setup with ample storage in place,3,0
627,the bill to save it holds charge,9,0
626,looking practical setup with ample storage in place,2,0
627,the bill to save it holds charge,2,0
627,the bill to save it holds charge,8,0
627,the bill to save it holds charge,3,0
627,the bill to save it holds charge,5,0
627,the bill to save it holds charge,0,0
625,is a smoke break while,8,0
625,is a smoke break while,6,0
626,looking practical setup with ample storage in place,7,0
626,looking practical setup with ample storage in place,6,0
621,awesome,10,1
627,the bill to save it holds charge,6,0
625,is a smoke break while,10,0
628,boyfriend and i sat at the bar and had a great experience,1,1
626,looking practical setup with ample storage in place,10,0
626,looking practical setup with ample storage in place,4,0
628,boyfriend and i sat at the bar and had a great experience,2,1
625,is a smoke break while,5,0
628,boyfriend and i sat at the bar and had a great experience,4,1
628,boyfriend and i sat at the bar and had a great experience,3,1
628,boyfriend and i sat at the bar and had a great experience,6,1
628,boyfriend and i sat at the bar and had a great experience,10,1
626,looking practical setup with ample storage in place,1,0
629,excellent bargain,3,1
628,boyfriend and i sat at the bar and had a great experience,5,1
624,to connect any miniusb device to my pc,2,0
629,excellent bargain,9,1
629,excellent bargain,5,1
629,excellent bargain,1,1
628,boyfriend and i sat at the bar and had a great experience,7,1
626,looking practical setup with ample storage in place,5,0
629,excellent bargain,4,1
629,excellent bargain,6,1
628,boyfriend and i sat at the bar and had a great experience,9,1
629,excellent bargain,7,1
630,only to give them a try you will hear part of your time let alone vegas,2,0
629,excellent bargain,8,1
630,only to give them a try you will hear part of your time let alone vegas,3,0
631,protector,10,0
630,only to give them a try you will hear part of your time let alone vegas,0,0
631,protector,1,0
630,only to give them a try you will hear part of your time let alone vegas,6,0
631,protector,2,0
631,protector,0,0
631,protector,6,0
631,protector,8,0
631,protector,4,0
630,only to give them a try you will hear part of your time let alone vegas,9,0
630,only to give them a try you will hear part of your time let alone vegas,5,0
631,protector,5,0
631,protector,7,0
630,only to give them a try you will hear part of your time let alone vegas,7,0
632,other than that the president of the theatre for a movie faster,0,0
630,only to give them a try you will hear part of your time let alone vegas,10,0
631,protector,9,0
631,protector,3,0
632,other than that the president of the theatre for a movie faster,3,0
628,boyfriend and i sat at the bar and had a great experience,8,1
632,other than that the president of the theatre for a movie faster,2,0
632,other than that the president of the theatre for a movie faster,1,0
628,boyfriend and i sat at the bar and had a great experience,0,1
625,is a smoke break while,9,0
629,excellent bargain,0,1
630,only to give them a try you will hear part of your time let alone vegas,1,0
632,other than that the president of the theatre for a movie faster,8,0
632,other than that the president of the theatre for a movie faster,7,0
627,the bill to save it holds charge,4,0
632,other than that the president of the theatre for a movie faster,6,0
630,only to give them a try you will hear part of your time let alone vegas,8,0
629,excellent bargain,2,1
633,portions and stuffed and so disappointed with the cases,6,0
632,other than that the president of the theatre for a movie faster,10,0
627,the bill to save it holds charge,1,0
633,portions and stuffed and so disappointed with the cases,7,0
630,only to give them a try you will hear part of your time let alone vegas,4,0
633,portions and stuffed and so disappointed with the cases,5,0
633,portions and stuffed and so disappointed with the cases,8,0
633,portions and stuffed and so disappointed with the cases,4,0
